Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
11,Shri  Ajit  Singh,8,18,1,Uttar Pradesh,RJD,Baghpat
29,Shri  Harish  Rawat,26,0,1,Uttarakhand,INC,Hardwar
30,Smt.  Chandresh  Kumari,19,7,0,Rajasthan,INC,Jodhpur
38,Shri  Jitender  Singh,11,15,1,Haryana,INC,Sonipat
39,Shri  Manish  Tewari,23,3,1,Punjab,INC,Ludhiana
53,Shri  Pratik  Patil,21,5,1,Maharashtra,INC,Sangli
55,Dr.  Shashi  Tharoor,23,3,1,Kerala,INC,Thiruvananthapuram
56,Shri  Pradeep  Jain   Aditya,1,25,1,Uttar Pradesh,INC,Jhansi
60,Shri    Kodikunnil  Suresh,18,8,1,Kerala,INC,Mavelikkara
62,Shri  K. J.S.P.  Reddy,10,16,1,Andhra Pradesh,INC,
63,Shri  A.H.   Khan  Choudhury,21,5,1,West Bengal,INC,Maldaha Dakshin
64,Shri  Adhir Ranjan  Chowdhury,22,4,1,West Bengal,INC,Baharampur
65,Smt.  Ranee  Narah,25,1,0,Assam,INC,Lakhimpur
66,Shri   Sarvey  Sathyanarayana,19,7,1,Andhra Pradesh,INC,
67,Shri  Ninong  Ering,22,4,1,Arunachal Pradesh,INC,
68,Smt.  Deepa  Dasmunsi,22,4,0,West Bengal,INC,
69,Shri  P.  Balram  Naik,3,23,1,Andhra Pradesh,INC,
70,Dr.  Krupa Rani  Killi,23,3,0,Andhra Pradesh,INC,
71,Shri  Lal Chand  Kataria,26,0,1,Rajasthan,INC,
72,Shri  Sandeep  Dikshit,23,3,1,NCT of Delhi,INC,
73,Shri  J.M.  Aaron Rashid,13,13,1,Tamil Nadu,INC,
74,Shri  Arun  Yadav,18,8,1,Madhya Pradesh,INC,
75,Shri  Naveen  Jindal,24,2,1,Haryana,INC,
76,Shri  Madhu Goud  Yaskhi,3,23,1,Andhra Pradesh,INC,
77,Shri  Satpal  Maharaj,22,4,1,Uttarakhand,INC,
78,Shri  Vincent H.  Pala,19,7,1,Uttarakhand,INC,
78,Shri  Vijay  Bahuguna,26,0,1,Uttarakhand,INC,
78,Shri  Vincent H.  Pala,19,7,1,Meghalaya,INC,
78,Shri  Vijay  Bahuguna,26,0,1,Meghalaya,INC,
79,Shri  Madan Lal  Sharma,24,2,1,Jammu and Kashmir,INC,
80,Chaudhary  Lal  Singh,22,4,1,Jammu and Kashmir,INC,
81,Shri  Mohammed  Azharuddin,20,6,1,Uttar Pradesh,INC,
82,Shri  Hamdullah  Sayeed,22,4,1,Lakshadweep,INC,
83,Shri  Ashok  Tanwar,23,3,1,Haryana,INC,
84,Shri  K.C.  Singh Baba,16,10,1,Uttarakhand,INC,
85,Shri  Vijay Inder  Singla,23,3,1,Punjab,INC,
88,Shri  Sabbam  Hari,21,5,1,Andhra Pradesh,INC,
89,Shri  Ravneet  Singh,26,0,1,Punjab,INC,
90,Shri  Mahabal  Mishra,23,3,1,NCT of Delhi,INC,
91,Shri  Ramesh  Kumar,26,0,1,NCT of Delhi,INC,
92,Shri  Ismail Hussain,26,0,1,Assam,INC,
93,Shri  Mohammad Asrarul  Haque,24,2,1,Bihar,INC,
94,Shri  Takam  Sanjoy,15,11,1,Arunachal Pradesh,INC,
97,Shri  P.  Viswanathan,25,1,1,Tamil Nadu,INC,
98,Shri  Sheesh Ram  Ola,25,1,1,Rajasthan,INC,
99,Shri  T.R.  Baalu,20,6,1,Tamil Nadu,DMK,
100,Shri  Vilasrao Baburao  Muttemwar,24,2,1,Maharashtra,INC,
101,Shri  Manikrao Hodlya  Gavit,23,3,1,Maharashtra,INC,
104,Shri  A. Sai Prathap,25,1,1,Andhra Pradesh,INC,Rajampet
106,Dr.    Chinta Mohan,20,6,1,Andhra Pradesh,INC,Tirupathi
107,Shri  Biren Singh  Engti,26,0,1,Assam,INC,
108,Dr.  Kavuri Samba Siva  Rao,26,0,1,Andhra Pradesh,INC,Eluru
110,Shri  Jai Prakash  Agarwal,26,0,1,NCT of Delhi,INC,
112,Shri  Datta  Meghe,24,2,1,Maharashtra,INC,
113,Shri   Rayapati S.  Rao,17,9,1,Andhra Pradesh,INC,Guntur
116,Shri  A. Venkatarami  Reddy,23,3,1,Andhra Pradesh,INC,Anantapur
117,Shri  Somabhai Gandalal Koli  Patel,24,2,1,Gujarat,INC,
118,Shri  Avtar Singh  Bhadana,14,12,1,Haryana,INC,
119,Shri  P.C.  Chacko,22,4,1,Kerala,INC,Thrissur
120,Dr.  Girija  Vyas,23,3,0,Rajasthan,INC,Chittorgarh
121,Shri  Inderjit Singh  Rao,22,4,1,Haryana,INC,Gurgaon
123,Shri  Sanjay  Nirupam,24,2,1,Maharashtra,INC,Mumbai North
124,Shri  Dip  Gogoi,19,7,1,Assam,INC,Kaliabor
126,Shri  Francisco  Sardinha,25,1,1,Goa,INC,South Goa
127,Shri  Magunta Srinivasulu  Reddy,16,10,1,Andhra Pradesh,INC,Ongole
128,Shri  N.S.V.  Chitthan,25,1,1,Tamil Nadu,INC,Dindigul
129,Dr.  Arvind Kumar  Sharma,16,10,1,Haryana,INC,
130,Dr.  Sanjay  Singh,22,4,1,Uttar Pradesh,INC,
131,Shri  Jayant  Chaudhary,24,2,1,Uttar Pradesh,RLD,
132,Shri  Bhaskarrao  Patil  Khatgaonkar,21,5,1,Maharashtra,INC,
133,Shri  Deepender Singh  Hooda,21,5,1,Haryana,INC,
134,Shri  Bhakta Charan  Das,26,0,1,Orissa,INC,
135,Shri  Tarachand  Bhagora,23,3,1,Rajasthan,INC,
137,Rajkumari  Ratna  Singh,23,3,0,Uttar Pradesh,INC,
138,Smt.  Priya  Dutt,17,9,0,Maharashtra,INC,
139,Smt.  Santosh  Chowdhary,22,4,0,Punjab,INC,
140,Sardar  Sukhdev  Singh    Libra,25,1,1,Punjab,INC,
141,Shri  Gajendra Singh  Rajukhedi,25,1,1,Madhya Pradesh,INC,
142,Shri  Sanjay Singh  Chauhan,25,1,1,Uttar Pradesh,RLD,
143,Shri  Anjan Kumar  Yadav. M,16,10,1,Andhra Pradesh,INC,Secunderabad
145,Shri  G.V.  Harsha Kumar,22,4,1,Andhra Pradesh,INC,Amalapuram
146,Shri  Aruna Kumar  Vundavalli,26,0,1,Andhra Pradesh,INC,Rajahmundry
147,Shri  S.P.Y.  Reddy,12,14,1,Andhra Pradesh,INC,Nandyal
148,Shri  Lalit  Mohan  Suklabaidya,26,0,1,Assam,INC,
149,Shri  Vikrambhai Arjanbhai  Maadam    Ahir,17,9,1,Gujarat,INC,
150,Shri    Lagadapati   Rajagopal,20,6,1,Andhra Pradesh,INC,Vijayawada
151,Smt.    Botcha Jhansi Lakshmi,25,1,0,Andhra Pradesh,INC,Vizianagaram
153,Shri    Bapiraju  Kanumuru,25,1,1,Andhra Pradesh,INC,Narasapur
154,Shri  Kishan V.  Patel,21,5,1,Gujarat,INC,
155,Shri  Eknath  Gaikwad,26,0,1,Maharashtra,INC,
156,Dr.  Thokchom  Meinya,26,0,1,Manipur,INC,
157,Shri  M.  Krishnaswamy,24,2,1,Tamil Nadu,INC,
158,Dr.  Nirmal  Khatri,26,0,1,Uttar Pradesh,INC,
160,Smt.  Shruti  Choudhry,22,4,0,Haryana,INC,
161,Dr.  Prabha Kishore  Taviad,26,0,0,Gujarat,INC,
162,Smt.  Rajesh Nandini  Singh,25,1,0,Madhya Pradesh,INC,
163,Ms.  Mausam  Noor,16,10,0,West Bengal,INC,
164,Smt.  Sarika  D.S. Baghel,26,0,0,Uttar Pradesh,RLD,
165,Smt.  Annu  Tandon,26,0,0,Uttar Pradesh,INC,
166,Smt.  Meenakshi  Natrajan,25,1,0,Madhya Pradesh,INC,
167,Dr.  Jyoti  Mirdha,24,2,0,Rajasthan,INC,
168,Shri  Devendra  Nagpal,15,11,1,Uttar Pradesh,RLD,
169,Shri  Manicka  Tagore,25,1,1,Tamil Nadu,INC,
171,Shri  Sajjan Singh  Verma,25,1,1,Madhya Pradesh,INC,
172,Shri  Abdul Mannan  Hossain,18,8,1,West Bengal,INC,
173,Shri  S.  Alagiri,19,7,1,Tamil Nadu,INC,
174,Shri  Basori Singh  Masram,15,11,1,Madhya Pradesh,INC,
175,Shri  Kuvarjibhai Mohanbhai  Bavalia,14,12,1,Gujarat,INC,
176,Shri   Vitthalbhai  Harnsrajbhai   Radadiya,4,22,1,Gujarat,INC,
178,Shri  Suresh Kumar  Shetkar,6,20,1,Andhra Pradesh,INC,
179,Shri  Mukeshkumar  Bheiravdanji  Gadhvi,23,3,1,Gujarat,INC,
180,Shri  Jagdish  Thakor,17,9,1,Gujarat,INC,
181,Shri  Adagooru  Vishwanath,16,10,1,Karnataka,INC,
182,Shri  R.  Dhruvanarayana,15,11,1,Karnataka,INC,
183,Shri  K.  Sudhakaran,18,8,1,Kerala,INC,Kannur
185,Shri  M. K.  Raghavan,21,5,1,Kerala,INC,Kozhikode
186,Shri  K. P.  Dhanapalan,26,0,1,Kerala,INC,Chalakudy
187,Shri  Dara Singh  Chauhan,26,0,1,Uttar Pradesh,BSP,
188,Shri    Lalu Prasad,22,4,1,Bihar,RJD,
190,Shri  T.K.S.  Elangovan,25,1,1,Tamil Nadu,DMK,
192,Smt.  Supriya  Sule,20,6,0,Maharashtra,NCP,
193,Shri   Udayanraje  Bhonsle,21,5,1,Maharashtra,NCP,
194,Shri  Sameer  Bhujbal,22,4,1,Maharashtra,NCP,
195,Shri  D.  Venugopal,21,5,1,Tamil Nadu,AIADMK,
196,Shri  Kalyan  Banerjee,16,10,1,West Bengal,AITC,
197,Shri  A.K.S.  Vijayan,10,16,1,Tamil Nadu,DMK,
198,Shri  E.G.  Sugavanam,17,9,1,Tamil Nadu,DMK,
199,Shri    Adhi Sankar,14,12,1,Tamil Nadu,DMK,
200,Dr.  Sanjeev Ganesh  Naik,25,1,1,Maharashtra,NCP,
201,Shri  Asaduddin  Owaisi,13,13,1,Andhra Pradesh,AIMIM,Hyderabad
202,Shri  Sansuma Khunggur  Bwiswmuthiary,23,3,1,Assam,BPF,
203,Dr.  Raghuvansh Prasad  Singh,26,0,1,Bihar,RJD,
204,Shri  Hassan  Khan,25,1,1,Jammu and Kashmir,IND,
205,Shri  Sadashivrao Dadoba  Mandlik,21,5,1,Maharashtra,IND,
206,Shri  R.  Thamaraiselvan,17,9,1,Tamil Nadu,DMK,
207,Shri    Abdul Rahman,22,4,1,Tamil Nadu,DMK,
208,Shri  Somendranath  Mitra,8,18,1,West Bengal,AITC,
210,Shri  Badruddin  Ajmal,9,17,1,Assam,AUDF,
211,Shri  Babu Lal  Marandi,9,17,1,Jharkhand,JVMP,
212,Shri  Mirza Mehboob  Beg,21,5,1,Jammu and Kashmir,JKNC,
213,Shri  Jagdambika  Pal,19,7,1,Uttar Pradesh,INC,
214,Shri  N.Dharam  Singh,16,10,1,Karnataka,INC,
215,Shri  H.D.  Kumaraswamy,5,21,1,Karnataka,JDS,
216,Shri  Sultan  Ahmed,1,25,1,West Bengal,AITC,
217,Dr.  Kakoli Ghosh  Dastidar,15,11,1,West Bengal,AITC,
220,Shri  Jitendra  Singh Malik,23,3,1,Rajasthan,INC,
221,Shri  P.L.  Punia,26,0,1,Uttar Pradesh,INC,
222,Shri  Kamal  Kishor   Commando,26,0,1,Uttar Pradesh,INC,
223,"Dr.  Vinay Kumar  Panday ""Vinnu""",25,1,1,Uttar Pradesh,INC,
224,Shri  Harsh  Vardhan,22,4,1,Uttar Pradesh,INC,
225,Shri  Praveen Singh  Aron,25,1,1,Uttar Pradesh,INC,
226,Shri  Pradeep  Tamta,24,2,1,Uttarakhand,INC,
227,Shri  S. S.  Ramasubbu,26,0,1,Tamil Nadu,INC,
228,Shri  Sharief Ud Din  Shariq,25,1,1,Jammu and Kashmir,JKNC,
229,Shri  Mahesh  Joshi,26,0,1,Rajasthan,INC,
230,Shri  Ijyaraj  Singh,26,0,1,Rajasthan,INC,
231,Shri  E. T. Muhammed  Basheer,16,10,1,Kerala,MLKSC,
232,Shri  Gopal  Singh  Shekhawat,25,1,1,Rajasthan,INC,
233,Shri  Raghuvir Singh  Meena,23,3,1,Rajasthan,INC,
234,Shri  Harish  Choudhary,24,2,1,Rajasthan,INC,
235,Shri  Badri Ram  Jakhar,25,1,1,Rajasthan,INC,
236,Shri  Khiladi Lal  Bairwa,25,1,1,Rajasthan,INC,
237,Shri  Ratan  Singh,26,0,1,Rajasthan,INC,
238,Shri  Raja Ram  Pal,26,0,1,Uttar Pradesh,INC,
239,Shri  Bharat Ram  Meghwal,25,1,1,Rajasthan,INC,
240,Shri  Zafar Ali  Naqvi,22,4,1,Uttar Pradesh,INC,
243,Shri  Mohinder Singh  Kaypee,23,3,1,Punjab,INC,
244,Shri  Partap Singh  Bajwa,24,2,1,Punjab,INC,
245,Adv.  P. T.  Thomas,26,0,1,Kerala,INC,
246,Shri  M. I.  Shanavas,19,7,1,Kerala,INC,Wayanad
247,Shri  Anto  Antony,22,4,1,Kerala,INC,
248,Shri  N.  Peethambarakurup,18,8,1,Kerala,INC,
249,Shri  Om Prakash  Yadav,22,4,1,Bihar,IND,
250,Shri    Sivakumar @  Ritheesh,11,15,1,Tamil Nadu,DMK,
251,Shri  Sanjay Dina  Patil,24,2,1,Maharashtra,NCP,
252,Shri  Narayan Singh  Amlabe,26,0,1,Madhya Pradesh,INC,
253,Shri  Jose K.  Mani,21,5,1,Kerala,KCM,
254,Shri  Kameshwar  Baitha,24,2,1,Jharkhand,JMM,
255,Shri  N. Cheluvaraya Swamy,16,10,1,Karnataka,BJP,
256,Shri  Thol Thirumaavalavan,15,11,1,Tamil Nadu,VCK,
257,Shri  Prem Das  Rai,25,1,1,Sikkim,SDF,
258,Shri  C. M.  Chang,23,3,1,Nagaland,NPF,
259,Shri   Baliram  Jadhav,26,0,1,Maharashtra,BVA,
260,Shri  Jagada Nand  Singh,26,0,1,Bihar,RJD,
261,Shri  Uma Shanaker  Singh,26,0,1,Bihar,RJD,
262,Smt.  J. Helen Davidson,23,3,0,Tamil Nadu,DMK,
263,Shri  S. R.  Jeyadurai,17,9,1,Tamil Nadu,DMK,
264,Shri  Uday Pratap  Singh,25,1,1,Madhya Pradesh,INC,
265,Shri  Premchand  Guddu,22,4,1,Madhya Pradesh,INC,
266,Shri  Marotrao  Sainuji   Kowase,23,3,1,Maharashtra,INC,
267,Shri   Suresh  Kashinath   Taware,22,4,1,Maharashtra,INC,
268,Shri  Jaywant  Gangaram   Awale,24,2,1,Maharashtra,INC,
269,Dr.  Nilesh N.  Rane,22,4,1,Maharashtra,INC,
270,Shri  Thangso  Baite,26,0,1,Manipur,INC,
271,Shri  Pradeep  Majhi,23,3,1,Orissa,INC,
272,Shri  Amarnath  Pradhan,24,2,1,Orissa,INC,
273,Shri  Hemanand  Biswal,24,2,1,Orissa,INC,
274,Shri  Sanjay  Bhoi,25,1,1,Orissa,INC,
275,Shri  C. L.  Ruala,25,1,1,Mizoram,INC,
276,Shri  Mulayam Singh  Yadav,23,3,1,Uttar Pradesh,SP,
277,Shri  H.D.  Devegowda,23,3,1,Karnataka,JDS,
278,Kunwar  Rewati Raman  Singh,23,3,1,Uttar Pradesh,SP,
279,Dr.    Bali Ram,25,1,1,Uttar Pradesh,BSP,
280,Shri  Gurudas  Das Gupta,26,0,1,West Bengal,CPI,
283,Shri  Shailendra  Kumar,25,1,1,Uttar Pradesh,SP,
284,Shri  Bhisma  Shankar Alias Kushal Tiwari,24,2,1,Uttar Pradesh,BSP,
285,Dr.  M.  Thambidurai,26,0,1,Tamil Nadu,AIADMK,
286,Shri  Akhilesh  Yadav,16,10,1,Uttar Pradesh,SP,
287,Shri  Ashok Kumar  Rawat,26,0,1,Uttar Pradesh,BSP,
288,Dr.  Shafiqur Rahman  Barq,26,0,1,Uttar Pradesh,BSP,
289,Shri  Baju Ban  Riyan,24,2,1,Tripura,CPIM,
290,Shri  S.  Semmalai,25,1,1,Tamil Nadu,AIADMK,
291,Shri  Kalyan  Singh,20,6,1,Uttar Pradesh,IND,
292,Shri  Brij Bhushan Sharan  Singh,25,1,1,Uttar Pradesh,SP,
293,Shri  Tufani  Saroj,26,0,1,Uttar Pradesh,SP,
294,Shri  Jagdish Singh  Rana,25,1,1,Uttar Pradesh,BSP,Saharanpur
295,Shri  Vijay Bahadur  Singh,25,1,1,Uttar Pradesh,BSP,
296,Dr.  Ram Chandra  Dome,19,7,1,West Bengal,CPIM,
297,Shri  Khagen  Das,24,2,1,Tripura,CPIM,
298,Shri  O. S.  Manian,17,9,1,Tamil Nadu,AIADMK,
299,Shri  R.K. Singh  Patel,25,1,1,Uttar Pradesh,SP,
300,Smt.  Sushila  Saroj,24,2,0,Uttar Pradesh,SP,
301,Smt.  Seema  Upadhyay,26,0,0,Uttar Pradesh,BSP,
302,Smt. Tabassum  Hasan,22,4,0,Uttar Pradesh,BSP,
303,Shri  Prabodh  Panda,22,4,1,West Bengal,CPI,
304,Shri  Bansagopal  Chowdhury,21,5,1,West Bengal,CPIM,
305,Shri  P.  Venugopal,26,0,1,Tamil Nadu,AIADMK,
306,Shri  C.  Rajendran,22,4,1,Haryana,HJC,
306,Shri  C.  Rajendran,22,4,1,Tamil Nadu,AIADMK,
307,Shri  Madhu  Koda,25,1,1,Jharkhand,IND,
309,Shri  S.K. Nurul  Islam,5,21,1,West Bengal,AITC,
310,Shri    Ramkishun,26,0,1,Uttar Pradesh,SP,
311,Shri  Rakesh  Sachan,25,1,1,Uttar Pradesh,SP,
312,Smt.  Raj Kumari  Chauhan,21,5,0,Uttar Pradesh,BSP,
313,Smt.  Kaisar  Jahan,10,16,0,Uttar Pradesh,BSP,
314,Shri  P.R.  Natarajan,25,1,1,Tamil Nadu,CPIM,
315,Adv.  A.  Sampath,23,3,1,Kerala,CPIM,
316,Shri  Manohar  Tirkey,14,12,1,West Bengal,RSP,
